4K-8K,#genre#
民視第一台,https://tv.iill.top/litv/4gtv-4gtv003
民視綜藝,https://tv.iill.top/litv/4gtv-4gtv004
豬哥亮歌廳秀,https://tv.iill.top/litv/4gtv-4gtv006
中天新聞,https://tv.iill.top/litv/4gtv-4gtv009
非凡新聞,https://tv.iill.top/litv/4gtv-4gtv010
影迷數位電影台,https://tv.iill.top/litv/4gtv-4gtv011
視納華仁紀實頻道,https://tv.iill.top/litv/4gtv-4gtv013
時尚運動X,https://tv.iill.top/litv/4gtv-4gtv014
GLOBETROTTER,https://tv.iill.top/litv/4gtv-4gtv016
AMC電影台,https://tv.iill.top/litv/4gtv-4gtv017
達文西頻道,https://tv.iill.top/litv/4gtv-4gtv018
八大精彩台,https://tv.iill.top/litv/4gtv-4gtv034
八大綜藝台,https://tv.iill.top/litv/4gtv-4gtv039
中視,https://tv.iill.top/litv/4gtv-4gtv040
華視,https://tv.iill.top/litv/4gtv-4gtv041
公視戲劇,https://tv.iill.top/litv/4gtv-4gtv042
客家電視台,https://tv.iill.top/litv/4gtv-4gtv043
靖天卡通台,https://tv.iill.top/litv/4gtv-4gtv044
靖洋戲劇台,https://tv.iill.top/litv/4gtv-4gtv045
靖天綜合台,https://tv.iill.top/litv/4gtv-4gtv046
靖天日本台,https://tv.iill.top/litv/4gtv-4gtv047
非凡商業,https://tv.iill.top/litv/4gtv-4gtv048
采昌影劇,https://tv.iill.top/litv/4gtv-4gtv049
台視新聞,https://tv.iill.top/litv/4gtv-4gtv051
華視新聞,https://tv.iill.top/litv/4gtv-4gtv052
GINX TV,https://tv.iill.top/litv/4gtv-4gtv053
靖天歡樂台,https://tv.iill.top/litv/4gtv-4gtv054
靖天映畫,https://tv.iill.top/litv/4gtv-4gtv055
台視財經,https://tv.iill.top/litv/4gtv-4gtv056
靖洋卡通台,https://tv.iill.top/litv/4gtv-4gtv057
靖天戲劇台,https://tv.iill.top/litv/4gtv-4gtv058
古典音樂台,https://tv.iill.top/litv/4gtv-4gtv059
靖天電影台,https://tv.iill.top/litv/4gtv-4gtv061
靖天育樂台,https://tv.iill.top/litv/4gtv-4gtv062
靖天國際台,https://tv.iill.top/litv/4gtv-4gtv063
中視菁采,https://tv.iill.top/litv/4gtv-4gtv064
靖天資訊台,https://tv.iill.top/litv/4gtv-4gtv065
台視,https://tv.iill.top/litv/4gtv-4gtv066
TVBS精采台,https://tv.iill.top/litv/4gtv-4gtv067
TVBS歡樂台,https://tv.iill.top/litv/4gtv-4gtv068
愛爾達娛樂,https://tv.iill.top/litv/4gtv-4gtv070
TVBS新聞台,https://tv.iill.top/litv/4gtv-4gtv072
TVBS,https://tv.iill.top/litv/4gtv-4gtv073
中視新聞,https://tv.iill.top/litv/4gtv-4gtv074
鏡新聞,https://tv.iill.top/litv/4gtv-4gtv075
CATCHPLAY電影台,https://tv.iill.top/litv/4gtv-4gtv076
TRACE SPORTS STARS,https://tv.iill.top/litv/4gtv-4gtv077
阿里郎,https://tv.iill.top/litv/4gtv-4gtv079
中視經典,https://tv.iill.top/litv/4gtv-4gtv080
TRACE URBAN,https://tv.iill.top/litv/4gtv-4gtv082
MEZZO LIVE,https://tv.iill.top/litv/4gtv-4gtv083
國會頻道1,https://tv.iill.top/litv/4gtv-4gtv084
國會頻道2,https://tv.iill.top/litv/4gtv-4gtv085
智林體育台,https://tv.iill.top/litv/4gtv-4gtv101
國際財經,https://tv.iill.top/litv/4gtv-4gtv104
第1商業台,https://tv.iill.top/litv/4gtv-4gtv109
東森新聞,https://tv.iill.top/litv/4gtv-4gtv152
東森財經新聞,https://tv.iill.top/litv/4gtv-4gtv153
民視,https://tv.iill.top/litv/4gtv-4gtv155
民視台灣台,https://tv.iill.top/litv/4gtv-4gtv156
美國之音,https://tv.iill.top/litv/litv-ftv03
民視旅遊,https://tv.iill.top/litv/litv-ftv07
民視影劇,https://tv.iill.top/litv/litv-ftv09
半島新聞,https://tv.iill.top/litv/litv-ftv10
民視新聞台,https://tv.iill.top/litv/litv-ftv13
愛放動漫,https://tv.iill.top/litv/litv-ftv15
好消息,https://tv.iill.top/litv/litv-ftv16
好消息2台,https://tv.iill.top/litv/litv-ftv17
龍華卡通,https://tv.iill.top/litv/litv-longturn01
龍華電影,https://tv.iill.top/litv/litv-longturn03
博斯魅力,https://tv.iill.top/litv/litv-longturn04
博斯高球1,https://tv.iill.top/litv/litv-longturn05
博斯高球2,https://tv.iill.top/litv/litv-longturn06
博斯運動1,https://tv.iill.top/litv/litv-longturn07
博斯運動2,https://tv.iill.top/litv/litv-longturn08
博斯網球,https://tv.iill.top/litv/litv-longturn09
博斯無限,https://tv.iill.top/litv/litv-longturn10
龍華日韓,https://tv.iill.top/litv/litv-longturn11
龍華偶像,https://tv.iill.top/litv/litv-longturn12
博斯無限2,https://tv.iill.top/litv/litv-longturn13
寰宇新聞台,https://tv.iill.top/litv/litv-longturn14
寰宇新聞台灣台,https://tv.iill.top/litv/litv-longturn15
亞洲旅遊台,https://tv.iill.top/litv/litv-longturn17
龍華戲劇,https://tv.iill.top/litv/litv-longturn18
Smart知識台,https://tv.iill.top/litv/litv-longturn19
生活英語台,https://tv.iill.top/litv/litv-longturn20
龍華經典,https://tv.iill.top/litv/litv-longturn21
台灣戲劇台,https://tv.iill.top/litv/litv-longturn22
寰宇財經台,https://tv.iill.top/litv/litv-longturn23
YouTube「台湾新聞」,#genre#
公視新聞,https://127.0.0.1:8080/youtube/quwqlazU-c8.m3u8?t=1752959493&key=f99dfda70f13c338f70ab78df4334556
鏡新聞,https://127.0.0.1:8080/youtube/5n0y6b0Q25o.m3u8?t=1752959493&key=f35742d2830a755dd98725f0df71eff1
華視新聞,https://127.0.0.1:8080/youtube/wM0g8EoUZ_E.m3u8?t=1752959493&key=9b2e7a663a6bf33ccc126dffe898e5db
中視新聞,https://127.0.0.1:8080/youtube/TCnaIE_SAtM.m3u8?t=1752959493&key=f6144e71f2fe28d8d08cdb8904780a87
中天新聞,https://127.0.0.1:8080/youtube/oIgbl7t0S_w.m3u8?t=1752959493&key=0e934bfebd6c85f650c33c28fa14f2cc
中天新聞2台,https://127.0.0.1:8080/youtube/WPfPjbOLNfE.m3u8?t=1752959493&key=64562a11909b9fbacfcfddea995559e5
民視新聞,https://127.0.0.1:8080/youtube/ylYJSBUgaMA.m3u8?t=1752959493&key=5f4b87d89f9d2ca70aebd23676e3564e
三立新聞,https://127.0.0.1:8080/youtube/oZdzzvxTfUY.m3u8?t=1752959493&key=aa0f4cdd553cf01ea9707a7c514ecbe6
三立新聞2台,https://127.0.0.1:8080/youtube/CKjSm5ZeehE.m3u8?t=1752959493&key=6741e025b16036541fc66f47b89a3580
三立12小時新聞,https://127.0.0.1:8080/youtube/MzyekdjkblA.m3u8?t=1752959493&key=f670bc7c573efdd6f203f4780a4bc445
東森新聞,https://127.0.0.1:8080/youtube/LuQ4S-i5zoE.m3u8?t=1752959493&key=6b1e69cb6edc50b22eaff506c2cbb1af
TVBS 55,https://127.0.0.1:8080/youtube/m_dhMSvUCIc.m3u8?t=1752959493&key=71f891084c90fae2f1ed840603f8510e
寰宇新聞,https://127.0.0.1:8080/youtube/6IquAgfvYmc.m3u8?t=1752959493&key=7321560229a866dc52284b529194824f
寰宇新聞台灣台,https://127.0.0.1:8080/youtube/w87VGpgd90U.m3u8?t=1752959493&key=223a523fdd9eb3e8d38536cf83ec5d49
台視新聞,https://127.0.0.1:8080/youtube/xL0ch83RAK8.m3u8?t=1752959493&key=46ed88dd0c0e5d15f33061f1cf416641
YouTube「国际新聞」,#genre#
公視 TaiwanPlus,https://127.0.0.1:8080/youtube/Smy2zVGK9x0.m3u8?t=1752959493&key=545a6551f7ed34e355e182e2715452ec
NBC News,https://127.0.0.1:8080/youtube/svjXGa-_NBM.m3u8?t=1752959493&key=0f7d38a89704587260861401ab4112ca
Bloomberg,https://127.0.0.1:8080/youtube/iyOq8DhaMYw.m3u8?t=1752959493&key=c69f883c91286d533ba2c1060ef2e0aa
Fox News,https://127.0.0.1:8080/youtube/YDfiTGGPYCk.m3u8?t=1752959493&key=1421a60c43c3b72a17059637a4ec668c
Sky News,https://127.0.0.1:8080/youtube/w9uJg68CV4g.m3u8?t=1752959493&key=e138cde3dba1f7fc0f1ed17d096429ce
euronews,https://127.0.0.1:8080/youtube/pykpO5kQJ98.m3u8?t=1752959493&key=6471fc24b80f0b8e4b23e5cb1123cccf
DW News 德國之聲,https://127.0.0.1:8080/youtube/6HodCcEW_oQ.m3u8?t=1752959493&key=70a856d8dfea5281bdf0c387c7d8bedd
France 24,https://127.0.0.1:8080/youtube/tkDUSYHoKxE.m3u8?t=1752959493&key=7ef50932eb4773233855e9a96f2398c1
ABC News,https://127.0.0.1:8080/youtube/gN0PZCe-kwQ.m3u8?t=1752959493&key=b32c6c80e51901c48bdfb4bbdf020439
CNBC,https://127.0.0.1:8080/youtube/e3BCOSBPLTM.m3u8?t=1752959493&key=c78dfebc85a3f1b677bb1885e9b89a3d
ABC7,https://127.0.0.1:8080/youtube/d5YNEoTqMZ4.m3u8?t=1752959493&key=5ae8289d0001be11edc67df29580be7a
NHK WORLD JAPAN,https://127.0.0.1:8080/youtube/f0lYkdA-Gtw.m3u8?t=1752959493&key=449c2a819e5359b0ceacb0f837ecba88
全日本新聞網 ANN,https://127.0.0.1:8080/youtube/coYw-eVU0Ks.m3u8?t=1752959493&key=4489cfeb2663b418df5566aff590ce04
朝日電視網,https://127.0.0.1:8080/youtube/sTAqx_1Yrww.m3u8?t=1752959493&key=98914858ddaaef79dd0961b930e2a4da
日本新聞網 TBS,https://127.0.0.1:8080/youtube/ohI356mwBp8.m3u8?t=1752959493&key=a5823fdd634c148cd960f94b7efb1253
半島電視台,https://127.0.0.1:8080/youtube/gCNeDWCI0vo.m3u8?t=1752959493&key=d187b668729800d9c6828b41c93e2249
新加坡 CNA,https://127.0.0.1:8080/youtube/XWq5kBlakcQ.m3u8?t=1752959493&key=9b3088ffaf70fdf05a0a9bab4b5d70de
阿里郞電視台,https://127.0.0.1:8080/youtube/CJVBX7KI5nU.m3u8?t=1752959493&key=32522c154c05c5474ffce8b5d505ea6e
韓國 YTN,https://127.0.0.1:8080/youtube/FJfwehhzIhw.m3u8?t=1752959493&key=2dbe5bbeaa351bd777932441c5e2f5b4
韓國 KBS,https://127.0.0.1:8080/youtube/c7UvgHP90F8.m3u8?t=1752959493&key=75167d6c2c86806de63cb8c06fd78ec6
YouTube「台灣財經」,#genre#
東森財經新聞,https://127.0.0.1:8080/youtube/WHEPzbFA3hw.m3u8?t=1752959493&key=c6a224b3eb4665fa8a256d993ab534ac
東森財經股市,https://127.0.0.1:8080/youtube/LbS-xQ67fos.m3u8?t=1752959493&key=e0f2fc369417ecb9427537ed90684ff3
三立 iNEWS,https://127.0.0.1:8080/youtube/CKjSm5ZeehE.m3u8?t=1752959493&key=6741e025b16036541fc66f47b89a3580
寰宇財經台,https://127.0.0.1:8080/youtube/25SE1bbTv9.m3u8?t=1752959493&key=e152de24e25e6b9bd7865de2fb14a6bc
非凡商業台,https://127.0.0.1:8080/youtube/JTAwlv6pzcQ.m3u8?t=1752959493&key=8beedb8f51361370d6e0056990a6b45d
全球財經台,https://127.0.0.1:8080/youtube/LUzqZHSIqWc.m3u8?t=1752959493&key=e794c92fd16522178a2c8040ecd2174f
運通財經台,https://127.0.0.1:8080/youtube/7_DEvPyHImI.m3u8?t=1752959493&key=a533c88d3810e219184670ddc9051662
中廣新聞網,https://127.0.0.1:8080/youtube/DXCypeML3bQ.m3u8?t=1752959493&key=778ff7ce48831246279209afba02c1db
YouTube「台湾國會」,#genre#
國會頻道1,https://127.0.0.1:8080/youtube/4HysYHJ6GkY.m3u8?t=1752959493&key=f8a933add15cd25e280df341d5f0b4b4
國會頻道2,https://127.0.0.1:8080/youtube/Lj8OWF6nzcg.m3u8?t=1752959493&key=5901cafb23a8fef12c9141b27d0fcc7f
立法院會議,https://127.0.0.1:8080/youtube/tDg3bJFYLzI.m3u8?t=1752959493&key=17689de8d8e7bf1aef5b0ce0b3eb9834
朝野黨團協商,https://127.0.0.1:8080/youtube/yUx5lB4mhZk.m3u8?t=1752959493&key=cebca69ebfd1d30ff86c134aff031217
教育及文化委員會,https://127.0.0.1:8080/youtube/Qo9QwuCpV3s.m3u8?t=1752959493&key=02acae38ba5574481d04c2927df5f5c9
司法及法制委員會,https://127.0.0.1:8080/youtube/KUhidt89DVo.m3u8?t=1752959493&key=cec6300a8596cb84bd590b3a80994edb
交通委員會,https://127.0.0.1:8080/youtube/teud7KwyEPw.m3u8?t=1752959493&key=649f9db63f4b67cb5477d53a54ef8ba7
財政委員會,https://127.0.0.1:8080/youtube/Cidl9JoRtGk.m3u8?t=1752959493&key=64aef2cd60d2a34fdeff73389cb41d72
經濟委員會,https://127.0.0.1:8080/youtube/xfikIGtkQeA.m3u8?t=1752959493&key=904c7c1acdeb35efcf0246457c544697
外交及國防委員會,https://127.0.0.1:8080/youtube/Af0TFVbxvAQ.m3u8?t=1752959493&key=4079eb11662549f7654eabfb29a9ded0
內政委員會,https://127.0.0.1:8080/youtube/vGX0bMBVa4k.m3u8?t=1752959493&key=51eab9d339424d75b8392623d22f1f9b
程序委員會,https://127.0.0.1:8080/youtube/IvAXtzx5cUI.m3u8?t=1752959493&key=f514f4d827d7dc1049deacbdbab5df46
紀律委員會,https://127.0.0.1:8080/youtube/KyHM5yvcLU4.m3u8?t=1752959493&key=7333b65fce8a0ddbaf8cb2a1786f0328
修憲委員會,https://127.0.0.1:8080/youtube/1s_XWr7KzVE.m3u8?t=1752959493&key=983ab7c49d8ab9c427b62c6fb0ddd917
社會福利及衛生環境委員會,https://127.0.0.1:8080/youtube/DdUWlWZVOi8.m3u8?t=1752959493&key=b775e310de187bff3f887b2f8ce5dc4c
經費稽核委員會,https://127.0.0.1:8080/youtube/nkejc54RyDU.m3u8?t=1752959493&key=c6b4663b041bcc5f52ddbfd284964a90
YouTube「台灣政論」,#genre#
94要客訴,https://127.0.0.1:8080/youtube/5jjcUKXP2Ac.m3u8?t=1752959493&key=8d48a1d4795044c5dc71c63f716ee9c5
新聞大白話,https://127.0.0.1:8080/youtube/Y491n5FecPE.m3u8?t=1752959493&key=57c9b5fb1406ba52dee6aaa2773323b8
前進新台灣,https://127.0.0.1:8080/youtube/GaQCo4f3Ujs?list=PLd5zGth6CDdWAZYkB6s0j844ywVVTPyFl.m3u8&t=1752959493&key=da163f22956744c12116e9097edc0167
國民大會,https://127.0.0.1:8080/youtube/ccdrE3P4NIA.m3u8?t=1752959493&key=99b0e8639eb5c31b7480331b8b8298fe
新台灣加油,https://127.0.0.1:8080/youtube/zZUZZNRbHhU?list=PLd5zGth6CDdUAYUqJy3p5KY1ui79_Mtrt.m3u8&t=1752959493&key=ef70bb9b8c33367e64b1421b5aa48048
少康戰情室,https://127.0.0.1:8080/youtube/qa7cuB0ub_I.m3u8?t=1752959493&key=cc93e82f8ce75ded6f96c3ab82c41461
YouTube「綜藝」,#genre#
綜藝玩很大,https://127.0.0.1:8080/youtube/ryClunmbUaI.m3u8?t=1752959493&key=a42f432d34c8fdd4e6b69747e640fa73
飢餓遊戲,https://127.0.0.1:8080/youtube/A98LJq71BZg.m3u8?t=1752959493&key=a105b90d73b8908e19c75a6f22b6600e
天才衝衝衝,https://127.0.0.1:8080/youtube/QUcOMgw4srY.m3u8?t=1752959493&key=d2232c5ef5be4957d56c47fc61873e67
大熱門猜歌王4周年,https://127.0.0.1:8080/youtube/cpsP1wd-HgM.m3u8?t=1752959493&key=a8750dd06d7788d223cc4e6c90695eb2
11點熱吵店,https://127.0.0.1:8080/youtube/nLi9sJV_SSU.m3u8?t=1752959493&key=e009b0aec05fb9f90915cc9d9498d0c4
住左邊住右邊,https://127.0.0.1:8080/youtube/_2IsSRh4FAA.m3u8?t=1752959493&key=ec76ab33121e9ef5a2c83f931206d6e4
萬秀豬王,https://127.0.0.1:8080/youtube/ADDSmXoPDY8.m3u8?t=1752959493&key=b2856c405de0c89a73161b9d0be143a6
我愛冰冰 Show,https://127.0.0.1:8080/youtube/zf1hVmrf5r8.m3u8?t=1752959493&key=2cda86e13fbca5d0ec0ae29bebcba485
豬哥會社,https://127.0.0.1:8080/youtube/0aBJU1mFpsk.m3u8?t=1752959493&key=f52b2f9771b5508c5b6c4100af54a03f
中廣流行網,https://127.0.0.1:8080/youtube/TsiMLrOSY5U.m3u8?t=1752959493&key=aaa651549521bfe00d6fab2efff0fd1a
公視,https://127.0.0.1:8080/youtube/C6gYqSHLRw4.m3u8?t=1752959493&key=7dd5e13800a0ef88e4d48d9a27e968ae
公視台語台,https://127.0.0.1:8080/youtube/6KlRR_DGhmI.m3u8?t=1752959493&key=425e13aadee748c8a3ebcc2682fc9447
YouTube「電影」,#genre#
GATV 電影台,https://127.0.0.1:8080/youtube/XDrGAVTkJfM.m3u8?t=1752959493&key=57edcd81fe1bb9ad241b184f63660b4b
YouTube「電視劇」,#genre#
花樣少年少女,https://127.0.0.1:8080/youtube/meLyfePctVQ.m3u8?t=1752959493&key=6b4333cd003a6e4bc7e5d34c3973689c
終極系列,https://127.0.0.1:8080/youtube/Rqgc4mM5A3Y.m3u8?t=1752959493&key=25a4fda7605c9a5098dabffd2d9e25b8
新兵日記 特戰英雄HD,https://127.0.0.1:8080/youtube/hbm8Uov-YOE.m3u8?t=1752959493&key=7f75f3923bb9ea1b544e1e202d78cb45
藍色水玲瓏,https://127.0.0.1:8080/youtube/298QROP4xe0.m3u8?t=1752959493&key=3680afea8a52fb652916fb82e1128b1e
水雲間,https://127.0.0.1:8080/youtube/P_joZpoB444.m3u8?t=1752959493&key=a9f0c2f075a6007903b95cbeacc9d629
梅花烙,https://127.0.0.1:8080/youtube/jkF7cseHZ5s.m3u8?t=1752959493&key=2552b05edbcaacc4a7f9fd58c8490966
華視戲劇頻道,https://127.0.0.1:8080/youtube/5_NHwTULasE.m3u8?t=1752959493&key=8bf72e20f893d720c7b89df5b14f278f
神機妙算劉伯溫,https://127.0.0.1:8080/youtube/9GZNsvhmPXo.m3u8?t=1752959493&key=4a506a7abffb2508bfac569e5a01cbe8
瑯琊榜,https://127.0.0.1:8080/youtube/u1uU2AzsD0k.m3u8?t=1752959493&key=489bc6379857d0bcc8d45ccf240cef4e
知否知否應是綠肥紅瘦,https://127.0.0.1:8080/youtube/hcxLMIfxi0A.m3u8?t=1752959493&key=af43e8b43fba4eaefcf571e4ac5df29c
三國2010,https://127.0.0.1:8080/youtube/Ta_6UmVunh4.m3u8?t=1752959493&key=592bc339287c32dadb30273c7ab0869f
神鵰俠侶2014,https://127.0.0.1:8080/youtube/Vu_eDZF3PXU.m3u8?t=1752959493&key=4a29cd6ffd634a0fa3f34e5c6339d6af
去有風的地方,https://127.0.0.1:8080/youtube/be6L9zpVqw4.m3u8?t=1752959493&key=08642d51cc45e7c5d4f82d15db389352
我和我們在一起,https://127.0.0.1:8080/youtube/FdoVTSTSMho.m3u8?t=1752959493&key=248e0918fd99d802ddacd99780a55cc7
YouTube「美食」,#genre#
非凡大探索 台北美食,https://127.0.0.1:8080/youtube/PTJSLPpUwgw.m3u8?t=1752959493&key=4029d79dae3b8df49da265c878c5e721
非凡大探索 台中美食,https://127.0.0.1:8080/youtube/Im3P69GqV90.m3u8?t=1752959493&key=3fb2059f63e1a342bbeac0e9a6dcc7c1
非凡大探索 高雄美食,https://127.0.0.1:8080/youtube/ZN2naHsV94M.m3u8?t=1752959493&key=f134da13ed4727ee61f0b1dceb142d8c
亞洲美食頻道,https://127.0.0.1:8080/youtube/nUzOmgx3RvM.m3u8?t=1752959493&key=11d9ec1186148c24b3be7157bdac5750
YouTube「旅遊/文化」,#genre#
MIT 台灣誌,https://127.0.0.1:8080/youtube/zt9tSbiw4sg.m3u8?t=1752959493&key=ef95319e11acef203e77e9fcb63628fe
大陸尋奇,https://127.0.0.1:8080/youtube/UtOw97Ba8hE.m3u8?t=1752959493&key=75c8045807911da22bc8bcbb36fb2354
台灣啟示錄,https://127.0.0.1:8080/youtube/4Eu20-JSWqQ.m3u8?t=1752959493&key=75ef4fb672a85aaacc1138c6f40429be
YouTube「兒童」,#genre#
MOMO 親子台,https://127.0.0.1:8080/youtube/R3PZkCUJSbQ.m3u8?t=1752959493&key=1c06fbf7cab8fda226bf3f2bb89a643a
YOYO TV,https://127.0.0.1:8080/youtube/YOOQXWYym5g.m3u8?t=1752959493&key=9e8441bfa4e72596589348df6e14d7bd
小豬佩奇,https://127.0.0.1:8080/youtube/nehQ7AMCBhI.m3u8?t=1752959493&key=e471cfd32e2c9f32629b4390ea1be2a1
我們這一家,https://127.0.0.1:8080/youtube/WHednLn-HjA.m3u8?t=1752959493&key=6cc5cb705a0f4edb200d0542159bf207
蠟筆小新TV版,https://127.0.0.1:8080/youtube/T0J79UaCTAs.m3u8?t=1752959493&key=cb193c557b1f922bdf19d22f094989ce
新哆啦A夢,https://127.0.0.1:8080/youtube/dgAEF2ppKg8.m3u8?t=1752959493&key=359f229b6ef35610d67089f0c510e65f
中華一番,https://127.0.0.1:8080/youtube/JemHjZa_VEU.m3u8?t=1752959493&key=fe5222963af3245210879f4a137bf91a
JOJO的奇妙冒險,https://127.0.0.1:8080/youtube/pMR3iehJMjk.m3u8?t=1752959493&key=c6719da23e935c23beb89ef105d14da8
湯姆貓,https://127.0.0.1:8080/youtube/tKz1JGQP_zw.m3u8?t=1752959493&key=1bcba22fcafcde6d176bf596e1f19ffc
YouTube「音樂」,#genre#
KKBOX華語單曲,https://127.0.0.1:8080/youtube/WXM7k3ZcUdc.m3u8?t=1752959493&key=06c3f7b052498657ba9e7e515ada7927
80首必听经典老歌,https://127.0.0.1:8080/youtube/geXFAGgTxWI.m3u8?t=1752959493&key=e308dbeea513b28b492f8872148056fd
经典老歌500首大全,https://127.0.0.1:8080/youtube/1MHH2_NmzFs.m3u8?t=1752959493&key=837e5db3957287f2fafb557e13b24c93
粵語流行音樂合集,https://127.0.0.1:8080/youtube/CFCynOQWX0Q.m3u8?t=1752959493&key=f4506cccfdb448f30d7354d33643bb83
2025夜店混音,https://127.0.0.1:8080/youtube/aQT8mUr445I.m3u8?t=1752959493&key=52dc7bf533520d7aec519fe1f259a037
YouTube「體育」,#genre#
HOP Sports,https://127.0.0.1:8080/youtube/JaGd4Yy_xjA.m3u8?t=1752959493&key=02ea7127d1ee61aac1064cb303895366
YouTube「中國大陸」,#genre#
CCTV 中國央視,https://127.0.0.1:8080/youtube/bEZYrBMYNNg.m3u8?t=1752959493&key=19f69002f985234b403b822e02a5b929
鳳凰衛視,https://127.0.0.1:8080/youtube/HFib76ySpbU.m3u8?t=1752959493&key=f3fb6ded08ce4b51a1b1542cdaf9801b
鳳凰資訊,https://127.0.0.1:8080/youtube/a3WZVssKlAI.m3u8?t=1752959493&key=a4f5a1d48a93cb3a385f084ddeafb1a7
YouTube「宗教」,#genre#
大愛一臺,https://127.0.0.1:8080/youtube/MIqUplvSRWA.m3u8?t=1752959493&key=ff7d6771cea54c74b8f4e88737270f6a
大愛二臺,https://127.0.0.1:8080/youtube/DTNkEm6jaqQ.m3u8?t=1752959493&key=63bf28fbc3b422b5e3a256b1fc505260
大愛海外台,https://127.0.0.1:8080/youtube/MIqUplvSRWA.m3u8?t=1752959493&key=ff7d6771cea54c74b8f4e88737270f6a
華藏衛視,https://127.0.0.1:8080/youtube/ypmrwYeLAaQ.m3u8?t=1752959493&key=0267c96aa12fd1a22829f18db42adf3b
淨空老法師,https://127.0.0.1:8080/youtube/LuomVsFAFpg.m3u8?t=1752959493&key=6b742f2e86fbeac985ba0dea4271482a
誠心電視台,https://127.0.0.1:8080/youtube/ieHSbyOeftY.m3u8?t=1752959493&key=546238b1fb94666a944f8304fad9fb3b
信大電視台,https://127.0.0.1:8080/youtube/_f94RdVE_-A.m3u8?t=1752959493&key=c1d4647da47f3f3e0580c85243c62330
海豚電視台,https://127.0.0.1:8080/youtube/Na0qOCrZvgw.m3u8?t=1752959493&key=bce8cc9b7ae0be800d5bacdfd2b1ce8e
叫您第一名,https://127.0.0.1:8080/youtube/BUIRHO31E98.m3u8?t=1752959493&key=849f3aa7dda674f7cf5e987ce06741e9
桐瑛虎尾電視臺,https://127.0.0.1:8080/youtube/9pdoqvnssSE.m3u8?t=1752959493&key=1704d1118063d5c99d57b8a8b8050046
桐瑛台南電視臺,https://127.0.0.1:8080/youtube/bJvFSrjiAQA.m3u8?t=1752959493&key=70ec53f3e2df644a91d0eec44cbbbd4b
